x,y,class
0.404664179,0.745343814,1
0.491561182,0.551186039,1
0.987560617,0.490724896,1
0.486074259,0.298945266,0
0.941496612,0.217085519,0
0.738583452,0.226041371,0
0.072068253,0.168868999,0
0.277528533,0.641880413,1
0.511236525,0.386007848,0
0.869606937,0.202250602,0
0.989959299,0.388097305,1
0.285412178,0.70350384,1
0.478320351,0.408969889,0
0.521746082,0.730761124,0
0.300738001,0.606392417,1
0.509214916,0.347216532,0
0.102694994,0.151096376,0
0.984184851,0.427034578,1
0.970427846,0.381035894,1
0.263333995,0.590553166,1
0.50862385,0.714043855,0
0.622661423,0.707370297,0
0.263751373,0.757699598,1
0.314911398,0.656690249,1
0.477310964,0.303042226,0
0.794557159,0.195879054,0
0.502085451,0.436822121,0
0.311772011,0.741959862,1
0.447782832,0.711987069,1
0.594399726,0.723999708,0
0.968174396,0.221985646,1
0.975954771,0.5062249,1
0.504862076,0.507031646,1
0.476166128,0.557028063,1
0.997620547,0.473197491,1
0.494554499,0.578317176,1
0.968145601,0.247062103,1
0.962400898,0.320595737,1
0.474885579,0.628130308,1
0.846800996,0.194800238,0
0.677164786,0.756045029,0
0.966690392,0.330354119,1
0.790620912,0.223247956,0
0.485596945,0.712443024,1
0.497245634,0.475631026,1
0.961565394,0.223428339,1
0.956753888,0.398149229,1
0.13155834,0.132997405,1
0.500690756,0.624619756,1
0.282425088,0.751254234,1
0.495163081,0.453723856,0
0.490969082,0.631160157,1
0.562325458,0.719087399,0
0.064535765,0.160279168,0
0.29085079,0.762473141,1
0.345093535,0.76324021,1
0.141700595,0.126245158,1
0.669919383,0.753803292,0
0.281856058,0.639315519,1
0.494755684,0.591991683,1
0.626692763,0.7157013,0
0.724375781,0.203894008,0
0.508935182,0.335829679,0
0.313515982,0.688217763,1
0.047101731,0.187017087,0
0.963838251,0.22772867,1
0.267831763,0.62648402,1
0.081306599,0.159748112,0
0.992564656,0.449370486,1
0.973434966,0.192598335,1
0.986020122,0.244340599,1
0.269718343,0.629897937,1
0.044878992,0.12605496,0
0.520313699,0.413015888,0
0.066629051,0.144498471,0
0.512996375,0.716022414,0
0.488643289,0.463106488,0
0.319003998,0.751653104,1
0.96604131,0.196080623,1
0.151118218,0.080453074,1
0.817844968,0.191625818,0
0.424835866,0.728153885,1
0.796897794,0.196158303,0
0.270578334,0.681665953,1
0.294804717,0.64956809,1
0.646505039,0.755059537,0
0.97484335,0.299843862,1
0.959455471,0.358467297,1
0.036460097,0.202463857,0
0.941586918,0.225808002,0
0.504611066,0.383050446,0
0.019207091,0.169367845,0
0.958853984,0.323262792,1
0.917756732,0.194943218,0
0.716882554,0.183607496,0
0.729395497,0.277540316,0
0.491318712,0.490452988,1
0.349808754,0.758695315,1
0.491863924,0.415654664,0
0.995405015,0.307750396,1
0.048795062,0.231694527,0
0.268022772,0.644611517,1
0.559830281,0.73910798,0
0.902204511,0.201356765,0
0.976185749,0.503044565,1
0.351458471,0.747035964,1
0.973761734,0.270136214,1
0.97226435,0.183806535,1
0.959225817,0.265417466,1
0.046812128,0.173088196,0
0.138295404,0.094107747,1
0.299919278,0.637229079,1
0.973077335,0.496457248,1
0.072921657,0.160527284,0
0.653662717,0.751105163,0
0.147925843,0.064071115,1
0.82173291,0.180315732,0
0.821616489,0.213317477,0
0.364866643,0.758077136,1
0.377435336,0.708745259,1
0.079050675,0.171565775,0
0.509950724,0.735593646,0
0.484731774,0.477774612,1
0.479164199,0.71524979,1
0.516663254,0.314958928,0
0.743668303,0.231705465,0
0.557675619,0.714748429,0
0.547410377,0.729599269,0
0.970746479,0.268413262,1
0.516175375,0.748905737,0
0.449650771,0.763971931,1
0.974641559,0.495788834,1
0.734070569,0.234887489,0
0.530548384,0.761030788,0
0.115332303,0.066796168,1
0.085600752,0.121138934,0
0.731968151,0.216978219,0
0.118109039,0.122374239,1
0.698459811,0.26474104,0
0.954315322,0.186772563,1
0.490979591,0.515025293,1
0.674297523,0.723679812,0
0.514527307,0.643480696,1
0.128528982,0.091723487,1
0.553495595,0.739484478,0
0.923141679,0.195540043,0
0.489090957,0.535636905,1
0.54544101,0.737510138,0
0.490340256,0.365640794,0
0.493538532,0.512540948,1
0.971666039,0.301867411,1
0.820921521,0.191299634,0
0.732520845,0.265358025,0
0.490132641,0.427787466,0
0.350194546,0.719365186,1
0.032088833,0.184020372,0
0.755453806,0.228099701,0
0.982746294,0.234157503,1
0.526114653,0.341146621,0
0.999832156,0.402700189,1
0.481900001,0.617760942,1
0.301354926,0.72677771,1
0.377403276,0.762307675,1
0.765503846,0.20221171,0
0.282337677,0.677188225,1
0.686478886,0.200022364,0
0.816284627,0.212672624,0
0.879240825,0.229484755,0
0.974960803,0.441260826,1
0.731509464,0.20594685,0
0.989955316,0.49192275,1
0.496685742,0.550685,1
0.020780523,0.125633223,0
0.726036607,0.262452695,0
0.105612159,0.113149568,1
0.119923103,0.079422706,1
0.9839374,0.317150696,1
0.368060285,0.73301117,1
0.26732964,0.746350625,1
0.322851568,0.73257669,1
0.510968011,0.318696152,0
0.511119679,0.443219802,0
0.983502923,0.256468589,1
0.807113765,0.222460016,0
0.738866894,0.194941591,0
0.308533455,0.74423476,1
0.505750874,0.644480335,1
0.276837475,0.615512301,1
0.295526086,0.754011186,1
0.525102311,0.603727049,1
0.965541254,0.207652632,1
0.274534951,0.625121323,1
0.140818313,0.126496229,1
0.950365201,0.366300425,1
0.505832774,0.415465206,0
0.687647633,0.285274414,0
0.716232968,0.223480808,0
0.151133501,0.106516182,1
0.723200042,0.210569244,0
0.904225363,0.231842729,0
0.993229706,0.262168582,1
0.956886604,0.281565795,1
0.004827404,0.132648315,0
0.109661242,0.153100603,1
0.586230165,0.707721341,0
0.948884641,0.522482385,1
0.312814979,0.756494897,1
0.721161763,0.273352645,0
0.969648846,0.352667663,1
0.59792012,0.734638489,0
0.292949681,0.685411917,1
0.509331507,0.50885471,1
0.485306609,0.599917306,1
0.500974367,0.507409037,1
0.888061414,0.186500588,0
0.475091915,0.338041138,0
0.75338726,0.210085898,0
0.022724053,0.219478115,0
0.977688626,0.313865449,1
0.997490108,0.32197985,1
0.512138051,0.618768054,1
0.494459946,0.739087088,1
0.475135713,0.322961759,0
0.345795764,0.73829063,1
0.575170332,0.762110668,0
0.976417854,0.343357113,1
0.266402492,0.73577381,1
0.970165724,0.466534757,1
0.773754191,0.190862846,0
0.863417861,0.188776162,0
0.522375959,0.550979348,1
0.91142054,0.178717833,0
0.500260792,0.597209083,1
0.020969689,0.181762386,0
0.272442901,0.76364487,1
0.275521391,0.616721222,1
0.901837877,0.207153176,0
0.875245234,0.222035021,0
0.840683921,0.221378276,0
0.949098358,0.524888171,1
0.474577225,0.371835952,0
0.716745379,0.188289649,0
0.2796888,0.713616785,1
0.513458479,0.367847567,0
0.267972422,0.704132239,1
0.519733706,0.394666045,0
0.015552195,0.217289138,0
0.655293803,0.763233235,0
0.953641158,0.397215626,1
0.006713119,0.212083027,0
0.992778724,0.399957535,1
0.844373291,0.187765927,0
0.421517947,0.735220651,1
0.744357168,0.186462259,0
0.606258884,0.725725368,0
0.477861342,0.57741387,1
0.968631009,0.234930027,1
0.354996588,0.724982627,1
0.856060244,0.205417618,0
0.970726221,0.281882729,1
0.576611655,0.716077413,0
0.05093559,0.127213539,0
0.694308723,0.239934936,0
0.701498342,0.27084137,0
0.497731896,0.633624286,1
0.863386768,0.18604792,0
0.519772792,0.73572817,0
0.027215504,0.133947104,0
0.441730392,0.734039249,1
0.553326324,0.735898723,0
0.967333323,0.275034255,1
0.985961156,0.419402803,1
0.755765622,0.198088446,0
0.914346626,0.229518755,0
0.470867702,0.728146411,1
0.984403956,0.204005299,1
0.137375234,0.083412732,1
0.765592948,0.222534587,0
0.594331308,0.744420645,0
0.976128577,0.32329684,1
0.595596313,0.730720204,0
0.026661313,0.13428242,0
0.981616113,0.278657606,1
0.106357125,0.138289184,1
0.341715823,0.743495214,1
0.953815438,0.407568602,1
0.01842938,0.143805425,0
0.96979607,0.406818487,1
0.570009893,0.719454367,0
0.49834825,0.412874265,0
0.659286285,0.755806494,0
0.400291458,0.74424412,1
0.37253275,0.706053885,1
0.972153471,0.50731488,1
0.546936139,0.74281041,0
0.485177883,0.454668484,0
0.033342713,0.232460623,0
0.999545659,0.366711696,1
0.501262441,0.401003582,0
0.137356256,0.131048109,1
0.974267508,0.451358818,1
0.121948496,0.070392879,1
0.553753869,0.742834669,0
0.619781189,0.720787531,0
0.373204242,0.708834721,1
0.121026692,0.166818079,1
0.418457208,0.719604556,1
0.015410848,0.146818186,0
0.991732819,0.227166904,1
0.426886696,0.709366399,1
0.983721091,0.325708385,1
0.506786386,0.645576271,1
0.266626165,0.669902007,1
0.362987785,0.762667023,1
0.474714894,0.732681212,1
0.68920978,0.192615453,0
0.863832869,0.188519536,0
0.371001051,0.724644897,1
0.717685618,0.17906339,0
0.065195213,0.161915811,0
0.502519852,0.36807822,0
0.602809545,0.717437958,0
0.31091004,0.621227516,1
0.066707778,0.140557421,0
0.035273664,0.190878234,0
0.505237403,0.339215938,0
0.070224253,0.165814055,0
0.744942039,0.234927506,0
0.667278065,0.720337807,0
0.529109383,0.714053361,0
0.989009444,0.479948775,1
0.995227208,0.248922725,1
0.130853468,0.173501324,1
0.982021466,0.300718887,1
0.51464899,0.499910798,1
0.265224809,0.627427399,1
0.803672926,0.206168953,0
0.512979532,0.533475618,1
0.817794576,0.234913038,0
0.973577756,0.506886857,1
0.040133273,0.155330561,0
0.487832482,0.638321502,1
0.013869315,0.154144144,0
0.581347388,0.722666123,0
0.375685758,0.752226841,1
0.374200145,0.707149119,1
0.311011894,0.672073168,1
0.961778243,0.525641026,1
0.034288409,0.135789199,0
0.523763073,0.573512377,1
0.108038661,0.144343774,1
0.981975265,0.184116388,1
0.524343857,0.314971622,0
0.280534933,0.753921983,1
0.781730857,0.217689443,0
0.527919281,0.738531201,0
0.399872079,0.725581742,1
0.272735619,0.652776245,1
0.97230607,0.284269327,1
0.553169223,0.762206885,0
0.284740853,0.619177283,1
0.50311105,0.602472992,1
0.914035785,0.204826041,0
0.306682593,0.644224305,1
0.519190491,0.343061437,0
0.917907061,0.183994681,0
0.037162686,0.209684363,0
0.309198845,0.73142996,1
0.068722572,0.122867625,0
0.955847218,0.265240417,1
0.60561927,0.739544818,0
0.858697353,0.203373443,0
0.037112458,0.176340938,0
0.485474203,0.486669014,1
0.266056092,0.597035901,1
0.297201759,0.698434541,1
0.045888354,0.159336995,0
0.68605256,0.255606927,0
0.90868449,0.190124743,0
0.478738624,0.590400205,1
0.113977967,0.058832077,1
0.153342787,0.111803638,1
0.014759516,0.140495004,0
0.972140587,0.241945574,1
0.298940328,0.734741792,1
0.486729643,0.478283484,1
0.435812166,0.711807896,1
0.320358051,0.746788736,1
0.883999853,0.176841091,0
0.978158653,0.491858456,1
0.282512552,0.670657517,1
0.501952981,0.370491629,0
0.338913423,0.749843093,1
0.455895577,0.7494505,1
0.499477867,0.473822759,1
0.969643565,0.444150917,1
0.465509082,0.731868632,1
0.506037503,0.544498162,1
0.513196276,0.721900677,0
0.136843645,0.116722139,1
0.874279149,0.183173758,0
0.508115791,0.711684036,0
0.774301066,0.204019464,0
0.300751866,0.627922167,1
0.525852311,0.362002683,0
0.942071551,0.190501955,0
0.674925509,0.731512594,0
0.334143795,0.762831938,1
0.528276025,0.764295645,0
0.270517768,0.743222142,1
0.947518168,0.490231947,1
0.503880241,0.757277852,0
0.409825097,0.737510535,1
0.953699187,0.350227841,1
0.783113671,0.224017186,0
0.50951362,0.353192896,0
0.916129713,0.232849278,0
0.010468418,0.224672021,0
0.722995733,0.262445431,0
0.956060845,0.481294956,1
0.971766786,0.464907543,1
0.775432868,0.223299884,0
0.694417664,0.264386683,0
0.838248802,0.191451461,0
0.570466008,0.718980172,0
0.718173772,0.193812537,0
0.963888006,0.226014568,1
0.281280349,0.700952278,1
0.558735947,0.709339557,0
0.974989045,0.462321346,1
0.491343662,0.44949948,0
0.913276942,0.23254815,0
0.379689612,0.750088615,1
0.504846063,0.516296277,1
0.305436735,0.717602181,1
0.292807782,0.756701651,1
0.987496115,0.421552181,1
0.969405114,0.355756219,1
0.476611054,0.730513738,1
0.487103256,0.393345887,0
0.733490172,0.193517679,0
0.082608186,0.148504176,0
0.317517911,0.740900203,1
0.509954363,0.361270901,0
0.486151104,0.378630217,0
0.743568139,0.176692171,0
0.968036335,0.238275419,1
0.45019239,0.750846824,1
0.482859176,0.503580699,1
0.958458525,0.37694825,1
0.518862654,0.533242643,1
0.45863452,0.723194211,1
0.925509591,0.208685015,0
0.980087023,0.497946865,1
0.953822349,0.203583156,1
0.403376684,0.757936579,1
0.48360166,0.719284175,1
0.684737418,0.247032305,0
0.975311421,0.375638379,1
0.301303163,0.75421441,1
0.784340495,0.206950759,0
0.946509406,0.217640013,0
0.31386095,0.611067297,1
0.628871094,0.739340244,0
0.984596503,0.382582133,1
0.420389703,0.711908514,1
0.686797596,0.288380121,0
0.532269718,0.726264848,0
0.298959454,0.732457473,1
0.970944863,0.253184532,1
0.111590593,0.151241026,1
0.507131983,0.523608844,1
0.96057187,0.465215048,1
0.538278441,0.748386316,0
0.978521176,0.328652006,1
0.5469459,0.72549606,0
0.845822223,0.220210132,0
0.475757203,0.488043213,1
0.956912868,0.465563702,1
0.124608461,0.090501119,1
0.140636829,0.111202486,1
0.497630918,0.552481854,1
0.51019859,0.612690447,1
0.051525083,0.225307027,0
0.821749339,0.19884365,0
0.138364776,0.065741011,1
0.499926944,0.511903657,1
0.905863963,0.204808465,0
0.760050247,0.189265172,0
0.079668384,0.117815943,0
0.75713927,0.225305756,0
0.105906828,0.168467362,1
0.852324654,0.189316319,0
0.949501306,0.206663905,1
0.511949639,0.748062052,0
0.651025293,0.713377104,0
0.816290197,0.18090015,0
0.507304319,0.305407352,0
0.929796138,0.219247303,0
0.71898722,0.209904428,0
0.606736687,0.743103371,0
0.693370503,0.251693709,0
0.508849725,0.440244461,0
0.498336399,0.422024018,0
0.03583495,0.172894781,0
0.589873767,0.751406287,0
0.476692376,0.391694378,0
0.133368041,0.133714831,1
0.291190883,0.711348505,1
0.522036293,0.398697768,0
0.659062515,0.730606839,0
0.519597696,0.309573895,0
0.673260087,0.7246313,0
0.38708397,0.743496035,1
0.283798404,0.621514938,1
0.950723008,0.479790515,1
0.005438832,0.177094963,0
0.491278089,0.756236889,1
0.300161243,0.751173323,1
0.039226059,0.187367926,0
0.503880422,0.518538579,1
0.348100896,0.719011677,1
0.633431631,0.728010439,0
0.948013351,0.20676031,1
0.684629849,0.229052279,0
0.722853017,0.234259853,0
0.348063146,0.719320962,1
0.922980352,0.233278598,0
0.50856721,0.36645705,0
0.358530486,0.715962783,1
0.984958727,0.274142893,1
0.38583781,0.746961884,1
0.498242469,0.592738263,1
0.502024266,0.384909955,0
0.996800826,0.361550591,1
0.067157237,0.126538422,0
0.981801936,0.479929489,1
0.272932723,0.700539936,1
0.006961207,0.214839151,0
0.036120564,0.197603906,0
0.442022506,0.743544061,1
0.49320889,0.398196954,0
0.657311358,0.756266943,0
0.40562808,0.736339512,1
0.044402192,0.208259093,0
0.414605656,0.75061089,1
0.936289705,0.186107301,0
0.002808634,0.152037201,0
0.500491846,0.4013455,0
0.823333383,0.230174851,0
0.31547204,0.717328311,1
0.310563987,0.62111344,1
0.268310784,0.716587848,1
0.081163473,0.170297614,0
0.506997645,0.58584868,1
0.958128551,0.28452802,1
0.476995894,0.502600632,1
0.025703702,0.152913865,0
0.263872845,0.752239775,1
0.51172855,0.644504597,1
0.710736376,0.208754666,0
0.961404593,0.377305991,1
0.481305029,0.608249768,1
0.486250298,0.547168107,1
0.500970673,0.414324234,0
0.956577767,0.22505867,1
0.61720624,0.717369111,0
0.891602877,0.185426327,0
0.476031289,0.547981613,1
0.041073246,0.169219874,0
0.644461265,0.723009734,0
0.038379655,0.170605965,0
0.426423573,0.717255932,1
0.489581818,0.408971362,0
0.849114411,0.192002878,0
0.662637436,0.761187712,0
0.491308587,0.464942525,0
0.284587317,0.623092585,1
0.504454718,0.296611946,0
0.293434324,0.615165053,1
0.431565963,0.757104552,1
0.27619071,0.626481437,1
0.151552463,0.158942637,1
0.961880096,0.404213588,1
0.467819751,0.749363095,1
0.150092901,0.107286402,1
0.950889519,0.412639899,1
0.502459728,0.437668253,0
0.637492883,0.728818169,0
0.658991026,0.744914388,0
0.72650139,0.250573883,0
0.959176528,0.384521783,1
0.269097605,0.750055419,1
0.967001445,0.204683689,1
0.04919021,0.146341384,0
0.287522121,0.615294922,1
0.804655803,0.23405484,0
0.607632532,0.758630836,0
0.307961742,0.756753003,1
0.476313112,0.319760637,0
0.289120059,0.762832737,1
0.695525355,0.28961033,0
0.985941718,0.1799876,1
0.684330838,0.267496287,0
0.540797329,0.738924439,0
0.389895906,0.739827999,1
0.990795896,0.26753578,1
0.981364701,0.481735427,1
0.343002592,0.759660832,1
0.676442987,0.719927204,0
0.521908057,0.51824467,1
0.548376447,0.726304259,0
0.734556455,0.183662095,0
0.116392328,0.14310642,1
0.95949746,0.52786996,1
0.474482863,0.71396569,1
0.972112931,0.290679401,1
0.020608842,0.195611585,0
0.318805062,0.720062728,1
0.594399021,0.735892138,0
0.060392108,0.138348945,0
0.62196654,0.721159212,0
0.277017844,0.762471563,1
0.268107371,0.624836096,1
0.998073857,0.310958534,1
0.134270626,0.120054107,1
0.625152272,0.746798681,0
0.975401673,0.231719858,1
0.699646342,0.205837674,0
0.308989539,0.74578092,1
0.961654934,0.482864841,1
0.685117593,0.189285336,0
0.825858229,0.184812764,0
0.546291229,0.730180834,0
0.484729087,0.483875568,1
0.793271376,0.223098886,0
0.977595256,0.50660125,1
0.033194359,0.226604351,0
0.422545715,0.731697216,1
0.368588718,0.744084844,1
0.39268257,0.714500037,1
0.960622087,0.204984575,1
0.140942501,0.151873093,1
0.524107635,0.725352168,0
0.79625327,0.214956357,0
0.938630168,0.233555491,0
0.998777564,0.216951738,1
0.114702506,0.081251622,1
0.294191788,0.654069075,1
0.475699438,0.753265019,1
0.972423491,0.279693108,1
0.972936859,0.355695935,1
0.959246974,0.286637179,1
0.99776695,0.281233178,1
0.492299345,0.434619118,0
0.383350735,0.730272187,1
0.509457217,0.715004395,0
0.842765445,0.22921722,0
0.508096684,0.603932254,1
0.795426658,0.221614314,0
0.488388087,0.399838243,0
0.979758915,0.20780149,1
0.496864093,0.566124006,1
0.128849447,0.099700631,1
0.502168395,0.330728923,0
0.024013304,0.207349802,0
0.515438669,0.559922048,1
0.562849259,0.712877402,0
0.087962949,0.138945583,0
0.347329027,0.74432358,1
0.505793352,0.48163234,1
0.43027707,0.727026313,1
0.032113161,0.233448914,0
0.48947159,0.55104622,1
0.707987308,0.181550021,0
0.834765293,0.197716443,0
0.496807309,0.418483953,0
0.150510562,0.060501051,1
0.481115933,0.609183666,1
0.843048122,0.233685661,0
0.503148984,0.318736356,0
0.87470551,0.229801634,0
0.356144662,0.728844285,1
0.961833279,0.509690916,1
0.304555605,0.667124313,1
0.48883847,0.358958857,0
0.596243196,0.754485198,0
0.519353317,0.298997444,0
0.969793446,0.458717622,1
0.579504856,0.716476472,0
0.276431285,0.630335579,1
0.949833133,0.320913128,1
0.444314325,0.718078137,1
0.973742165,0.463346702,1
0.474340381,0.606701418,1
0.487781303,0.419340164,0
0.71169543,0.176982446,0
0.994749468,0.185190393,1
0.999409485,0.279781505,1
0.088337018,0.119445551,0
0.361082632,0.724373376,1
0.605503959,0.755010689,0
0.96796683,0.299700873,1
0.292604195,0.61849489,1
0.988950517,0.49487474,1
0.992962263,0.265901366,1
0.850652144,0.179265784,0
0.914762611,0.211781021,0
0.390132538,0.763597059,1
0.060333371,0.132459069,0
0.958152223,0.314617482,1
0.722930578,0.231200125,0
0.982722354,0.276941318,1
0.969697246,0.285678568,1
0.941902154,0.218001313,0
0.519619775,0.621237888,1
0.036591267,0.207118032,0
0.283876564,0.707723708,1
0.884105085,0.184618259,0
0.878048997,0.218456001,0
0.273006726,0.685110185,1
0.498609757,0.559399271,1
0.109727866,0.10666921,1
0.550381805,0.710143578,0
0.133672522,0.15262473,1
0.131995867,0.104485495,1
0.48523428,0.499537316,1
0.967937953,0.497069459,1
0.074352369,0.117788783,0
0.083188025,0.134382862,0
0.961056756,0.43121227,1
0.685122626,0.262487998,0
0.49797948,0.347967745,0
0.286306423,0.621888701,1
0.393862304,0.715470578,1
0.31255731,0.611080554,1
0.940204237,0.223884245,0
0.812655203,0.215640756,0
0.494782623,0.360673813,0
0.974304984,0.525581133,1
0.495487629,0.59355261,1
0.963033402,0.415659307,1
0.304712131,0.687183404,1
0.031154987,0.229265506,0
0.731511676,0.224288498,0
0.984977485,0.431388494,1
0.08679848,0.126443927,0
0.289253774,0.738662952,1
0.494421457,0.487959536,1
0.482015818,0.518379645,1
0.481881126,0.388370726,0
0.980214041,0.335988502,1
0.94822672,0.278669523,1
0.661371203,0.758916708,0
0.604449356,0.730134967,0
0.478750029,0.591386322,1
0.515139966,0.522277233,1
0.956688833,0.313529778,1
0.288434066,0.626688745,1
0.507375888,0.305309552,0
0.296737027,0.673233336,1
0.511552647,0.757808312,0
0.018245194,0.121025194,0
0.319604398,0.739435643,1
0.782969173,0.223071246,0
0.273879528,0.745214673,1
0.898203913,0.223327865,0
0.117044605,0.089700127,1
0.773639687,0.217972237,0
0.127357079,0.170149813,1
0.525780905,0.33572643,0
0.524272356,0.491136363,1
0.495125001,0.43176686,0
0.038748372,0.224853157,0
0.287714113,0.66797452,1
0.269378378,0.590194548,1
0.985716327,0.478037865,1
0.522485553,0.409835129,0
0.892348996,0.231481693,0
0.130137571,0.153421382,1
0.989896163,0.475088947,1
0.504059032,0.407788176,0
0.948095423,0.192789032,1
0.78412678,0.226117312,0
0.860412162,0.185547395,0
0.310618946,0.650158703,1
0.996911989,0.381313384,1
0.792237735,0.212072504,0
0.698125013,0.268984095,0
0.311650662,0.598005228,1
0.277162256,0.752974104,1
0.109811416,0.110495837,1
0.431634377,0.759969186,1
0.382280506,0.748141735,1
0.003584385,0.166779837,0
0.331369018,0.713625017,1
0.623755895,0.730655204,0
0.418571106,0.742033451,1
0.114698639,0.156928754,1
0.491545321,0.541973945,1
0.310849633,0.697783726,1
0.78869646,0.217814125,0
0.559844891,0.756747866,0
0.982714439,0.318463258,1
0.019619653,0.183363041,0
0.951356246,0.361723683,1
0.514428077,0.31296194,0
0.96244453,0.511194001,1
0.930343709,0.217182298,0
0.468294976,0.747118717,1
0.5107651,0.621402873,1
0.867076014,0.202056954,0
0.157556309,0.16031825,1
0.318097121,0.743894396,1
0.503443147,0.438711457,0
0.977519441,0.310638447,1
0.294287157,0.625105728,1
0.931495897,0.232787147,0
0.347515577,0.722714224,1
0.497560525,0.398288295,0
0.855788149,0.219436858,0
0.824200787,0.194791841,0
0.118031192,0.122170645,1
0.990975781,0.405264035,1
0.690628834,0.257642099,0
0.319011932,0.764483564,1
0.05367265,0.128533873,0
0.807104687,0.220968204,0
0.692731663,0.273474131,0
0.518717468,0.399165361,0
0.278718394,0.660172908,1
0.504598217,0.462060443,0
0.540126134,0.735627682,0
0.266651355,0.733610915,1
0.011732797,0.176833788,0
0.375776951,0.734151224,1
0.524189237,0.404231527,0
0.418493387,0.713964705,1
0.018130038,0.190968376,0
0.112512621,0.113532739,1
0.00358519,0.166895718,0
0.5227367,0.295807613,0
0.758584126,0.21645206,0
0.705820948,0.2816504,0
0.01802616,0.200720284,0
0.792597222,0.229774218,0
0.524149208,0.544780694,1
0.517362577,0.512278138,1
0.614671056,0.707973941,0
0.69535698,0.20616416,0
0.352681683,0.758993229,1
0.751149691,0.223641836,0
0.857652111,0.207218495,0
0.613203222,0.742855194,0
0.108925584,0.161257736,1
0.267622135,0.73128328,1
0.340331766,0.750986228,1
0.034443385,0.118148685,0
0.526080919,0.462075282,0
0.504302383,0.455080633,0
0.883419968,0.2236344,0
0.048286428,0.140235723,0
0.510755478,0.336607993,0
0.993212452,0.385456589,1
0.091398324,0.151886789,0
0.999146237,0.327047884,1
0.526546299,0.745737028,0
0.978734776,0.347925829,1
0.954818643,0.4813656,1
0.881588689,0.183922995,0
0.480914401,0.707968662,1
0.488564808,0.502666564,1
0.522254615,0.361527796,0
0.600416336,0.729038261,0
0.506842086,0.44719875,0
0.990760142,0.333318877,1
0.018811323,0.217557374,0
0.828079183,0.221486364,0
0.103177083,0.161451432,0
0.1521711,0.126615315,1
0.486138123,0.452811046,0
0.040904477,0.175450736,0
0.301190839,0.753266944,1
0.013700748,0.151682968,0
0.948151879,0.258491019,1
0.264226483,0.622953729,1
0.963482913,0.506344616,1
0.039349333,0.135224307,0
0.954682554,0.30208112,1
0.953774239,0.317762877,1
0.867744736,0.205725531,0
0.982901022,0.429255983,1
0.522415069,0.491544502,1
0.475242537,0.547280507,1
0.704136129,0.258628583,0
0.484425938,0.641137018,1
0.324561766,0.744456563,1
0.055022772,0.145257724,0
0.493884292,0.361616196,0
0.521717851,0.709818708,0
0.43078037,0.740668226,1
0.348736731,0.744177767,1
0.517371113,0.539974377,1
0.524474688,0.430519467,0
0.680862803,0.71717851,0
0.946827998,0.18466993,0
0.295492338,0.75756951,1
0.073862706,0.124758095,0
0.540257657,0.758769534,0
0.496620743,0.514687624,1
0.872377271,0.176861794,0
0.474735388,0.452964494,0
0.501687166,0.531335143,1
0.615051195,0.721031909,0
0.968225103,0.51942455,1
0.820088816,0.19189242,0
0.923742703,0.192001469,0
0.947545177,0.379587851,1
0.96903549,0.313300551,1
0.480237675,0.379926643,0
0.491108852,0.367926736,0
0.509259764,0.441701718,0
0.94210811,0.179182972,0
0.449183938,0.74865828,1
0.956292665,0.366829227,1
0.959462661,0.492767159,1
0.997289197,0.264734365,1
0.263201469,0.718898909,1
0.114820029,0.100866462,1
0.061092927,0.154110632,0
0.686029818,0.247082195,0
0.594781709,0.709457999,0
0.948946496,0.469804259,1
0.2890554,0.610502251,1
0.117113874,0.174961114,1
0.37188276,0.720196685,1
0.973601644,0.339350477,1
0.834238037,0.228438918,0
0.518519293,0.762050749,0
0.992503691,0.311047237,1
0.298453385,0.73945571,1
0.413022501,0.752446797,1
0.157461921,0.090737036,1
0.120607259,0.160206323,1
0.959784634,0.347548679,1
0.509791286,0.594807709,1
0.157824878,0.100181947,1
0.338130567,0.754117344,1
0.460071375,0.716282289,1
0.963017748,0.491941364,1
0.936863138,0.183774264,0
0.48928425,0.497244271,1
0.623320835,0.722041122,0
0.385750765,0.71587191,1
0.974051971,0.415608812,1
0.517775689,0.315387815,0
0.449304273,0.708185069,1
0.325167454,0.744856875,1
0.038744705,0.175650043,0
0.483400237,0.524882332,1
0.812065735,0.23006511,0
0.688778693,0.257478247,0
0.508263444,0.301515361,0
0.488864077,0.502483725,1
0.400338426,0.74302309,1
0.971110137,0.297683392,1
0.603461827,0.751325406,0
0.4856548,0.64455205,1
0.629659747,0.715278621,0
0.478458049,0.320600807,0
0.812682164,0.181422609,0
0.270564866,0.675862993,1
0.070540316,0.129952257,0
0.97990163,0.222891237,1
0.486644066,0.315772108,0
0.619818201,0.747582248,0
0.51626921,0.45149064,0
0.751988925,0.208860636,0
0.016310147,0.157178288,0
0.431130721,0.729310501,1
0.960349845,0.213263196,1
0.514087051,0.320884707,0
0.947278938,0.231253986,0
0.31811661,0.71729044,1
0.29331231,0.736403107,1
0.74013061,0.190879921,0
0.315703856,0.608064839,1
0.116871884,0.146095726,1
0.55897545,0.730105477,0
0.350453487,0.73487902,1
0.518499558,0.477674012,1
0.37281408,0.718543463,1
0.933596949,0.22225276,0
0.999247283,0.23275352,1
0.010571054,0.15840367,0
0.97235641,0.322863461,1
0.950430112,0.378581729,1
0.997301556,0.475173779,1
0.524735321,0.469463316,0
